user_id,post_id,bio,facebookAccountId,name,twitterScreenName,username,group_medium
63007eb91243,c62152f39420,"Data Scientist at Spire Global Inc. Specializing in big data analytics, machine learning and visualization. Ph.D in Atmospheric & Space Sciences. U. Michigan",,Winston Wu,wu80012,wu80012,1
f456ea54cfa1,b026211a61ca,I am a scientist and I am a Data Analyst. I don’t adopt the title “Data Scientist” as of yet.,10153694159182354,Daniel Vianna,dmlvianna,dmvianna,1
491b42d285a9,"e82273d394db, 14e3d42c19f3",Data scientist with the yield management team at Breather. Check us out at breather.com,,Pablo Oberhauser,,jpoberhauser,1
460972859609,"3df4f4f9570b, e36a95f3a164, 9c9a14f6f212, c52b92a7c73a",Data Scientist @ Moosend,,Dimitris Apostolopoulos,,dimitris_2542,1
f0244f176f98,53f54e2ac59d,"Data Scientist, lover of baked goods",193302592,Michael Vedomske,,vedomske,1
d3b97eda3e8a,"bbd00b6ea9d0, 54334318e08d, ba5c074f1583, b64286daa06b, a18301db0e4b, 443c9191bb2b, b097d80978d1, fa3d9458c2b5, 9da97b938f3d, accced8e7108, 59f1fb3f35fc, 59f1fb3f35fc, e5747ab73b08, 76c5ff7524df, d3eeaa8a341e, f1d63abb8ba7, 7e4844710969, ff588d915763, 96b72f0d2176, ab3bdfc82251, 87526ca31dd4, 87526ca31dd4",Tech geek. Developer. Data Scientist. Physicist. Teacher. Ultramarathoner. Proud Dad and Husband.,,Martin Roberts,,TechSparx,1
459a61abd715,"1cef5519aef2, 246b80a052ae, ece1845bc09, c53b43283ab1, d5ba93037e1a",Data Scientist and Relentless Learner,,Nicole Eickhoff,NicoleMarieAnne,nicolemarieanne,1
9851a886bc12,6d36242ceb76,"Data Scientist, Life-long learner. You can find me on linkedin, github and other social networks by tag name @rpalsaxena.",,Rahul Saxena,,rpalsaxena,1
94e316cbf65e,775339e51828,"Business Analyst, Data Scientist or Nerd even. All things Data, Math and Algoritms. Enjoying life Bohemian Style",,Majken Sander,majsander,majsander,1
3da1a61e766c,cda27d1fac1,.edu: associate professor @columbia; .org: cofounder @hackNY; .com: chief data scientist @nytimes. teaching: http://data-ppf.github.io ; member @DSI_Columbia,,chris wiggins,chrishwiggins,chrishwiggins,1
ff91e301c5ee,8e85ed5a2824,"Co-Founder & CEO, Healthiply.in, AI Data Scientist",,Vivek Singhal,vsinghalus,vsinghalus,1
f004b216c1d4,d5ab9eafbc51,Data scientist,,Tomáš Bouda,athena_maker,tomas.bouda,1
45d94ebda278,32968b74541f,Data Scientist @Booking.com Amsterdam,10155204521426620,James,Lawlorino,jameslawlor,1
9d98e8dadfc2,"9ffef96a24f6, fa49da3f333e, d5280320d53d",Data Scientist at SEEK,,Hafidz Zulkifli,ikanez,hafidz,1
9d889788c571,b18108487c5a,"Data Scientist, Electronics Engineer and aspiring self-driving car engineer. Student @Udacity Self-Driving Car Nano-degree.",,Yochanan Scharf,,yochananscharf,1
13f450bccae0,946ea1561c8a,"Data Scientist, Political Analyst",1596820276999532,Vignesh Baskaran,,vigneshbaskaran,1
ae0aeeb50c01,b618c3a61c83,"Machine and Deep Learning Enthusiast, Data Scientist at Aera Technology",,Pushkar Mandot,,pushkarmandot,1
fedae96fee91,1922194707d1,"data enthusiast, data scientist, data engineer, machine learning, deep learning, chef",,adam aulia rahmadi,,adamaulia,1
ade4c785613c,"181db2575e41, fc3e64fce5d, fc3e64fce5d, bd8053ff602e",Data Scientist / Statistician @ IJSN Brazil,,Frederico Nogueira,,frederico.nogueira,1
d3e12cffc59a,"d4c16058efcb, dfe32e82bffd, 487d3104e28, c9c7bde6aded, f5cd7b8765c6, a90b5864116d, b847d2d92c43, 2e2da2817f3d, 7bbec554ac7, a71e6d55f27, 45dfed405f1, f4f2cde5a30b, 8280b7b906ca, c84495d4622d","Data Scientist at neshan.org. I'm working on geospatial data and I have industrial experiences in text mining, NLP and some predictive modeling methods.",,MINIMAL,,mrmrn,1
aff4d4a3df65,7115ff774bb6,Healthcare Data Scientist. Problem Solver. PhD-ish. Family Man. Hater of jargon.,10103802039045239,Mark Burghart,,MBJR1986,1
3e4d2400adbe,fda605278e4e,Data scientist at 98point6,,Keith Trnka,kwtrnka,keith.trnka,1
e5e7760b37c9,ba35ce9f21d4,"Credit Risk Consultant and Data Scientist || London, UK",,James Woodcock,,jlwoodcock95,1
639131d2ce59,69c7e38b7b1e,"Data Scientist & Engineer @Selligent, human information simplifier (information in, diagram out), PhD in computer science - data",,Jonny Daenen,JonnyDaenen,JonnyDaenen,1
e5e4ff3e05e2,"d253254d1a89, c6371885f7f6, 6867f3fe4f68",Data scientist. Defender of the Republic.,,David Arsenault,DavidArsenault,davidarsenault,1
bb115807b085,655fe0868851,Machine Learning & Data Science Extraordinaire. Senior Data Scientist at The Bank of New York Mellon. My views do not reflect my employer and are solely my own.,,Vincent Alexander Saulys,,vasaulys,1
96c562157e72,"4dbc15427fc5, 24c36dcaed20, e80d33668730",Data Scientist,10103381540372799,Geoff Counihan,,xbno,1
3eec668392a4,324e99a91787,@DsAtweet cofounder // data scientist // coder // design enthusiast // intermittent muser // @thisismetis @nuvention advisor,,Dean Malmgren,deanmalmgren,deanmalmgren,1
9c9e2916a512,d0fd0789a250,Data scientist fighting fraud @SlimPay. Also a world traveler and a cat lover. #womenintech,,Clémence Jullian,,jullianclemence,1
4f332225c6d4,"7a87426e103e, 457ab4928b08, 309b53e271dd",Physics-flavoured data scientist,694946007325436,Hristo Iliev,h_iliev,hiliev,1
e5ff2813ad59,be7c54350868,Data Scientist by day…,,datamonger,,superishav,1
af2cd97205e7,103b85e9876a,Data Scientist | Software Engineer | Amikom Yogyakarta University,620649804726339,Andreas Chandra,andreaschandr_a,andreaschandra,1
4f3ea9529508,"1ba341f3b502, 92eb65aaf1c5",Aspiring Data Scientist. I also write @ http://www.mien.in,,Munawwar Hussain Shelia,,munwwarhussain,1
479ce38192df,ca8034c0b283,Data scientist at Sony Mobile. PhD student at Lund University,,Håkan Jonsson,hajons,hajons,1
4ee1768c1aa7,"5b58b1836369, 5b58b1836369, 5b58b1836369",Junior Data Scientist and Packers Fan,10154906588108645,Thatchaphon Kaeosuriya,thatchaphonkaeo,thatchaphonkaeosuriya,1
4ed663a53772,64078f747826,Future Data Scientist. UX Advocate. Studying Data Science @UMich. WordPresser. Speaker. Dad. Husband. Army Vet. #datascience #data #UX #python,,Josh TechDev Walker,JWTechDev,jwtechdev,1
9690d2dcec12,"c1f3d437b852, c1f3d437b852, 398f82b0c06f",Data Scientist — Deep Learning enthusiast,,Arthur Ouaknine,,arthur_ouaknine,1
9bfccc40b00d,aa8831163846,I am a theoretical physicist turned into data scientist | www.marcotavora.me | github.com/marcotav,,Marco Tavora,,marcotav65,1
3f19c80623ac,"b1215d501c64, b1215d501c64, 8e86ef7f31e9",Data Scientist and RPCV of Mali & Guyana - http://mathcass.com,,Cass Petrus,mathcass,mathcass,1
e63babffc184,"7f3501d53f63, bf27e4837151, af6108ab9e39","Chief Data Scientist @ CoinFi. Founder, ICOWhitelists.com. Ex: Schibsted, BearingPoint. I like data. Big or small. Crypto, machine learning, languages.",10155900463495273,Alex Svanevik,ASvanevik,ASvanevik,1
e63a084745a,c756e0d188a4,Chief Data Scientist at @Cisco,,James Sirota,JamesSirota,JamesSirota,1
ef33f825887e,"5d87bd75ced, be7c54350868, d8ea1cb4861e, 8c54f8043ab8, f0cae1a6cfd5, a0a7733d47fa, 9bbabab098b9, 6003b167bd5",Data Scientist 🤖📊| Co-Founder @TheDailyKobo 🏦| 🇳🇬🇬🇧,,Freddie Odukomaiya,freddieoduks,FreddieO,1
ab3f4b7d032b,"a1f0329d7ea4, a8f8d862c203, 8706a62b809e","Data Scientist, Data_Nerd Founder Analytical-Solution. What can your data do for you? Measure, Segment, Research and Data Analysis - keys for increasing ROI",1548231171921359,Carla Gentry,data_nerd,data_nerd,1
1f12ef1c4f0f,b7b8e7b8c14a,Data Scientist | Developer | Mathematician | Aspiring Behavioural Economics & Petrolhead : https://askubuntu.com/users/476968/tshilidzi-mudau?tab=profile,,Tshilidzi Mudau,,mudau7t,1
bb6d9dfe5597,"713b5eb07f14, a71387f609b2","Data Scientist (ML/DL), Innovator, Researcher, Developer and Communicator:",154356635183962,Nagesh Waghmare,,nageshwaghmare,1
9787e0231c95,e55ed2096f86,Idealist | Geek |Technocrat | Coder | Data Scientist | Revolutionary | Creative | Bald Rasta | Futurist | Graphic Designer | Film Lover | Funny | BI Analyst,,Kerama,K3RAMA,K3RAMA,1
96477f1a282a,67161cfa4d43,"Senior economist and head of research at Streeteasy. Data scientist, amateur chef, and Harlem resident.",,Grant Long,,grantmlong,1
124fa4695ee9,7b79c6597727,Data scientist,,Mostafa Bouziane,,mostafabouziane73,1
ef0d3fb06317,2f350465ca6a,Data Scientist. Podcast Host. World Traveler. Part-Time Philosopher.,10204315967773605,AJ Goldstein,,ajgoldstein,1
e6245ed8ac48,"aa5d435c2f9, 41ecb135763d, e9d72d818745","Data scientist working in ""data science for social good"" industries",10153984100278336,Michael Barber,,michaelbarber_63724,1
dc19398eb7,420d9fcfab54,Data Scientist by profession & passion. Linkedin — https://www.linkedin.com/in/akshay-sehgal-a5071458/ Website — http://akshaysehgal.com/,10208829099038777,Akshay Sehgal,,akshaysehgal2005,1
9cd8baa2c2c0,"c387f162d277, be7c54350868, dacf77f1a0a7","MPH, PhD Candidate | Data Scientist | Creative Nonfiction Author | Hoosier | All Views My Own",,Jennifer Marie Kerner,,jennifermkparkin,1
aa38fec37f51,6887c858f2dd,"Data Scientist, Researcher, Geneticist, Physician, Innovator, and Crypto Enthusiast",,CryptoMax,CryptoMax9,CryptoMax,1
ca50cbf1b8c,"f33c3ce28883, 18bfd1c03ff6, e007818f31a1","Writer, storyteller, data scientist. Founded Indiegraph.",10206675832750938,Yudhanjaya Wijeratne,yudhanjaya,yudhanjaya,1
ada642a2cbd7,831972c4cbf7,Sr. Data Scientist at Canon USA,,John Bencina,jbencina,jbencina,1
f02c1514577e,77f08d7e5a97,"Senior Data Scientist, Qrious",,John Graves,johng_qrious,johng_qrious,1
306d3787f3cc,d3a97b7cceaf,"Data scientist. Ex management consultant, and economist. Going down the Bitcoin rabbit hole since 2013.",,Blake Cuningham,gunsonjack,blake.rsa,1
14fd142b8c49,"9ec573090acb, 79a78ae62c5c, 83f2c234f5fd",Senior Data Scientist @Mendeley,,Daniel Kershaw,danjamker,danjamker,1
e49006c84225,8916f2fd9240,"Data scientist from Budapest. Interested in everything related to data, music and technology.",10213404473046743,Levente Kersánszki,,leventekersnszki,1
703ff67f629f,fb694ffe780c,Data Scientist and Instructor @Udemy,,Jose Marcial Portilla,,josemarcialportilla,1
4487b764337a,1a97cb0666ae,Pluviophile | Building a community of Data Scientists and Machine Learning experts at Nairobi WiMLDs |,,Muthoni Wanyoike,_tabbz,muthoniwanyoike,1
3ca5332fb146,"d20132529c80, 89b4ba78a937, 9578676a4705",Just a simple data scientist making stuff that makes life easier.,,Matt Sandy,appupio,appupio,1
f15415e44f4d,"c04d35fc2830, 15ffaaef627c",Geologist - Data Scientist - Football Supporter; International exploration of data wherever there are good games to watch; Always WhitecapsFC!! & NUFC!!,,John Harrop,HarropJohn,HarropJohn,1
fcb2abefd06b,"dce54d45e675, dce54d45e675","Data scientist; #nlp, #nlu. Co-founder @tagtog_net. My passion is in connecting people and ideas. 💪📚✈️💸❤️",10154079536997357,Juan Miguel Cejuela,juanmirocks,juanmirocks,1
bcd9df564d3,5e71fd107f32,Data Scientist - Addicted to Data,,Ranjan Kumar,kooldudz,kooldudz,1
acabe0803825,"d037012f1db2, 9ebbcb5bd0b9, ce25e7fc831c",A Freelance Data Scientist and Machine Learning Developer.,,Ian Dzindo,,ian.dzindo01,1
995819e69a4b,94815a7514f4,Self taught Data scientist who is passionate about how machine learning and AI can change the world.,,Ravi CHandra,,ravichandra06061995,1
445f979bb33e,"7e862f376813, f1ac7546fedb","Amateur data scientist, data viz enthusiast, coffee lover, hip hop head from Tijuana, Baja California. Currently located in the San Francisco Bay Area.",,chekos,ChekosWH,chekos,1
4459aa7bce57,c85481548b5a,"Data Scientist, Cognitive Neuroscientist, Founder at Strong Analytics",10109110919775550,Jacob Zweig,,jacob.zweig,1
ac8690681ad7,a7061635984a,Data Scientist Enthusiast,10208722182757247,Ramesh Dhananjeyan,,rameshdhananjeyan,1
996da5919cb9,bb5b01ebad90,Data Scientist @ Verizon Wireless :: Neurobiologist PhD :: Blockchain enthusiast :: drauroraleport.com 👩🏼‍💻👩🏼‍🔬,10103828580865111,Dr. Aurora LePort,AuroraLePort,AuroraLePort,1
b2accc769303,89998642826b,"Data Scientist. Previously, helped build electric vehicles at Tesla and Boosted Boards. Based in San Francisco.",2552404253569,Dan Friedman,_DanFriedman,_danfriedman,1
5ceee1d47988,"9050973302b4, 9050973302b4, 9050973302b4",Data Scientist @ Telefônica / Vivo,,Ícaro Medeiros,icaromedeiros,icaromedeiros,1
fc68e9be7010,"3b97d07dd6e3, 924734c71417","Data Scientist at @bbvadata Interested in #recsys , #dataviz , #data4good , #opendata",,Marco Creatura,Marco_Creatura,Marco_Creatura,1
a849373f4d4a,"aa97b2b09e0c, 3b05c54913cd","Data Scientist | Curious about data, science, and artificial intelligence",,Stephen Rimac,,rimac.st,1
85cc00deb757,efcfe6240ea4,"Science communicator, AI enthusiast, Data scientist, public speaker, and sports lover.",919440781558076,Bella Wilson,,angelapowell,1
e7114e7afdc5,"cdd5638453fc, 713b5eb07f14",Full Stack Developer & Entrepreneur. Potential Data Scientist. Love to explore new things.,1499168066817594,Sameer Ali,sameerali393,sameer_ali,1
f1a4970e1f04,60c618e3accc,"Data Scientist, Blockchain Dev and Entrepreneur.",,Fabricio Vargas Matos,,fabriciovargasmatos,1
4bf20ea34283,60347819b7fc,Data scientist and former aerospace engineer.,,James Cho,,aeronode,1
6ce7210566b9,875d73eff091,"Data Scientist. Ice-eyed, blonde, smart, romantic, liar.",,Marco Fusi,Marco_Fusi,marco_fusi,1
9effaab8957e,"a903cbb5626d, a6fee3c92f5e","Data scientist at In Loco, MSc. on Computer Science student at Federal University of Pernambuco (UFPE).",10204048181961830,Guilherme Palma Peixoto,gppeixoto,gpalmape,1
44228f30788c,bce52a755b0a,A Georgia peach in the evergreen state (WA) studying to be a data scientist. Fibro-Warrior with 2 Awesome Autistic kids and wife of a Wounded Warrior.,,Hillary Davis-Burwell,,hdavisburwell,1
3c66a8bcc1f0,"fb6490abfd1, 6380c0c6106b, 5d19156d692f, 5d19156d692f, d45998f18a7e, e215b1b12472",Data Scientist @ belong.co,1041689419214801,Vikash Singh,vi3k6i5,vi3k6i5,1
dd828b4c593c,"5e1d5812e1e7, d1488ac5c131, d1488ac5c131","applies machine learning to everything that moves, from humans to entangled photons. Senior data scientist at @PeerIndex.",,Ferenc Huszar,fhuszar,fhuszar,1
bd06943f8d4a,"d9b96aa399f5, 44084df7321c","Data scientist, noob guitarist, Maths enthusiast, loves running sometimes.",,Manish Barnwal,ManishFirewall,manishfirewall,1
c82c464daf80,"7153cecfca58, 5c91c8378878, 3a66738e604a",Data Scientist,,Adi Bronshtein,,adi.bronshtein,1
fc6194a72dc5,"c9c7bde6aded, 2f89fd867fb0, b64c6063a9b4, 572d2a4fdc4b, 7d1fb2d37d94, 673d590aa8aa, a71e74f386db, 21e193b0e33a, 1aa9d9a901fd, 6909cb138188","Data Scientist, Entrepreneur, Speaker. Author of “Business Applications of Deep Learning”.",,Armando Vieira,Lidinwise,Lidinwise,1
9f7fba5cdbe0,"6e7a7b726859, 2c64d6e4842",Data Scientist @ReputationSquad,,Maixent Chenebaux,,mchenebaux,1
ac5801e99b04,"e7ae22627042, d7d58dbe1fed","CAD, code, & coffee — engineer turned data scientist",,Bryant Biggs,,bbiggs,1
50fed9fd6145,"6fa1c66bf039, c81084abfd52, 7da4ba0a783e",Data scientist with PhD in quantum physics. Writes about machine learning and dating. http://p.migdal.pl,10155660890310360,Piotr Migdał,pmigdal,pmigdal,1
30e59c549a77,501e0c1b4969,"Senior Data Scientist at Silicon Valley Data Science, Speaker.",,Jonathan Whitmore,jbwhitmore,jbwhitmore,1
ace3dd58ab8a,5b3454a196ef,"Data Scientist and Full Stack Architect, Follow my complete blog at: www.shivambansal.com",937271999654927,Shivam Bansal,,shivambansal36,1
105411b5786e,"1ba0d56931, dfadc19f6caf",Entrepreneur | Data Scientist | AI and Automation Evangelist | Web Developer | Loves to Travel and Eat,,Rishabh Malhotra,,mrishabh,1
646f3265be06,4a146f085f17,data scientist. professor. Asks the simple questions and likes shiny new tools.,,Rajiv Shah,rajcs4,rajcs4,1
9457d1deb46f,d804b2e04ef8,"I`m a data scientist, computer science researcher, and lecturer. I enjoy mining insights from data in all forms, types, sizes, and sharing them with you!",10155383224071938,Borhan Kazimipour,,borhan.kazimipour,1
6278d12b0682,"8469b8455939, a11655a467d4, 39e9bbbbf452, 893916666cd, e66dbf8a8a47, 2fb47600e2b2, 703f86a231f8, a7c0316de465","Data Scientist @Intel, Author, Mentor @Springboard, Writer & Editor @TDataScience. Feel free to connect with me at https://www.linkedin.com/in/dipanzan",1404033991,Dipanjan (DJ) Sarkar,,dipanzan.sarkar,1
147ca3b3fb14,"1ad2666d6d39, ca3e166b7c67, bab3a72e1231, a7d5dc9de4a4, 6221ec0fe960, 97b794c97e5c",Lead Data Scientist @Nielsen | PhD @BCMHouston | Board Member @medcentercc | http://InMachinesWeTrust.com,,Redwan Huq,,redwanhuq,1
4a50ffd045d1,6fe8078c90e6,Data Scientist at LiveCareer,,Brian Spiering,BrianSpiering,BrianSpiering,1
d4620e7f535,"8e24b3c16bf3, 7b2bb8dc7351",Principal data scientist with expertise and experience in machine learning and quantitative analytics applied to banking and insurance.,,Hamaad Shah,,littlemarble,1
5d840e4443e4,de75020e1233,"Data Scientist at Taboola, working on Deep Learning applications for Recommendation Systems",10210821540709674,Inbar Naor,,inbarnaor,1
4a1bdd99b1da,d1a1528f0dea,Data Scientist in progress,10155886226385256,Anna K. Lindegren,AnnaKLindegren,annakazakovalindegren,1
10cf0dba197a,"c7d72257aba9, 7680a47493b5","I Live, I Code. Artificial Intelligence Researcher, Data Scientist, Mobile and Web App Developer.",1550292048385481,Rising Odegua,risin_developer,risingdeveloper,1
6453a5e7f8a3,ab8a1085a106,"AI Researcher, Data Scientist, Consultant",,Abhishek Nagarjuna,,nagarjunaabhishek,1
ed47957c7bbd,"d52df48f5b07, 641b9c4e8052, f92e0525def4, bf88860e055a",Data Scientist https://nikolaevra.com,,Ruslan Nikolaev,nikolaevra,nikolaevra,1
fe1ec88f7835,"434dfb5a209c, 40254d37e13d, 15ffaaef627c, 3d4795c273b9","French geologist, data scientist and father of 2 little girls (4 and 6). I am addicted to ML, DL, EDA and programming.",,Jérôme MASSOT,,jerome.massot,1
949f03393eeb,"6cf8d25bbf1d, ca0d04499463, 1c9e0d9a82d8, 5a6f039b8906, 5426af692904, f3e04534983d, fda605278e4e, fda605278e4e, 703f86a231f8, 995d186fff1d, a9a7febe024f, b35da807b596, b0f3142b9366, db3e8c0cce5e, 85350cccabdb, 47b918aea1eb, dfb9993ae750, 36e5d69a34c9, ac294c2c7241, 94940ff263b7, d067cef99e1c, 155bb9687f3, a0d59110d6e3, c166c523fe6a",Data Scientist. San Francisco.,100000371881846,Evan Zamir,thecity2,thecity2,1
e4ea831b155f,"1bfe67eb5daf, 45648049709e, 9782257e265b, cdd5e1c22b14, f476c10b45cb, 1eab9be15d53","Whale-lover, environmental enthusiast, yoga enthusiast, data scientist, writer",10209261475109041,Tanmana Sadhu,,tanmana5,1
f99fe889d2fc,787833569ccd,"Software Developer @CrackleNg, Pythonista, Aspiring Data Scientist & Photographer, Father to be, lover of God, Culture, Nature and People…",,Emmanuel Evbuomwan,,nosahama,1
14b8a3a1f13c,d5d079e0c4de,Newly hatched data scientist eager to make the world less boring.,,Helge Munk Jacobsen,elgehelge,elgehelge,1
940a2c2e5687,"5d82fcc38731, 39697059c6e8",Physicist | Data Scientist | Problems Solver,,Anze Zupanc,zpnca,zupanc.anze,1
fd09e4a8e92e,83d0b96eeea6,Data Scientist,10155352339183892,Baran Toppare,toppare,barantoppare,1
